smiles,ic50_nM
Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,140.0
Cc1[nH]c(/C=C2\C(=O)Nc3cc(-c4ccccc4)ccc32)c(C)c1CCC(=O)O,10000.0
Cc1c[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1CCC(=O)O,350.0
Cc1c[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1CCC(=O)O,40.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c(C)c1CCC(=O)O,1260.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(S(N)(=O)=O)cc32)c(C)c1CCC(=O)O,42800.0
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,1470.0
COc1ccccc1-c1ccc2c(c1)NC(=O)/C2=C\c1[nH]cc(CCC(=O)O)c1C,40.0
C[C@H](O)CNc1cc(-c2[nH]c3cccnc3c2-c2ccc(F)cc2)ccn1,10000.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cccnc3)n2)c1,2390.0
CC(=O)N1CCN(Cc2cc(C)cc(Nc3nccc(-n4ccnc4-c4ccccc4)n3)c2)CC1,32.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,6.0
Cc1cc(CO)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,9.0
COc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,392.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccc[n+]([O-])c3)n2)c1,1410.0
Clc1cc(Cl)cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,26.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3Cl)n2)c1,60.0
Cc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,3080.0
c1ccc(-c2nccn2-c2ccnc(Nc3ccccn3)n2)cc1,6830.0
c1ccc(-c2nccn2-c2ccnc(Nc3cccnc3)n2)cc1,340.0
[O-][n+]1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,3570.0
Cc1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,279.0
Cc1cc(C)cc(Nc2nccc(-n3cc(C)nc3-c3ccccc3)n2)c1,450.0
Cc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,18.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3C3CC3)n2)c1,1870.0
Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,5.0
Cc1cc(C)cc(Nc2cc(-n3ccnc3-c3ccccc3)ncn2)c1,1808.0
COc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,20.0
Clc1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,25.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3C#N)n2)c1,232.0
COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(OC)c1,5.0
Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)ccn1,276.5
COc1ccccc1Nc1nccc(-n2ccnc2-c2ccccc2)n1,289.0
c1ccc(-c2nccn2-c2ccnc(Nc3ccncc3)n2)cc1,273.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3ccccn3)n2)c1,1610.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3C)n2)c1,765.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3N)n2)c1,4220.0
FC(F)(F)c1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,77.0
FC(F)(F)c1cccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)c1,10.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cccc(F)c3)n2)c1,45.0
COc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C(F)(F)F)c1,19000.0
Cc1cc(C)cc(Nc2cc(-n3ccnc3-c3ccccc3)ccn2)c1,892.0
c1ccc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc1,105.0
Cc1cc(Nc2nccc(-n3ccnc3-c3ccccc3)n2)cc(C)n1,135.0
Cc1cc(C)cc(Nc2nccc(-n3ccnc3-c3cncnc3)n2)c1,149.0
COc1cc2c(Oc3ccc(Nc4ccc(C(C)(C)C)cc4)cc3)ccnc2cc1OCCNCCO,83.0
CC1=CCC[C@H]2[C@](C)(CC3=C(O)C(O)=C/C(=N\[C@@H](CO)C(=O)O)C3=O)[C@H](C)CC[C@]12C,20000.0
CC(O)C(/N=C1\C(O)=CC(=O)C(O)=C1CC1CCCC2CCCCC21)C(=O)O,50000.0
COC1=CC(=O)C(N[C@@H](CO)C(=O)O)=CC1=O,8000.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,300.0
CCOC(=O)CN1CCN(CCCc2c(/C=C3\C(=O)Nc4ccc(S(=O)(=O)NC)cc43)[nH]c3c2CCCC3)CC1,500.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,2400.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCc1ccncc1,160.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,400.0
Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,3600.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,500.0
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1,600.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCCN1CCN(C)CC1,300.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCOCC1,90.0
COc1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,200.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,27.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,2700.0
Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,1000.0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,1230.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCn1cncn1,85.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,400.0
CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,1100.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Br)cc32)c1C,32.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN1CCCC1,60.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,7100.0
COc1cccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)c1,1000.0
COc1cccc(-c2cn(-c3ccc(CCN(C)CCO)cc3)c3ncnc(N)c23)c1,1000.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2,2300.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CC(=O)O)CC1)CCCC3)C(=O)N2,800.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(CCO)CC1)CCCC3)C(=O)N2,400.0
COc1cccc(-c2cn(-c3ccc(CC(=O)NCCO)cc3)c3ncnc(N)c23)c1,1000.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2,1100.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2,2600.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC1CCN(C)CC1,25.0
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,1000.0
COc1cccc(-c2cn(-c3ccc(CNCCO)cc3)c3ncnc(N)c23)c1,1000.0
Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCN(C)C,80.0
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2,60.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccccc32)c1C,50.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2,500.0
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,500.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2,100.0
O=C(Cc1ccc2ccccc2c1)Nc1cc(C2CC2)n[nH]1,10000.0
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,80.0
CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2,300.0
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cs1,4.0
c1ccc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)cc1,9.0
c1cc(OCCN2CCOCC2)cc(-c2cnc3c(-c4ccsc4)cnn3c2)c1,14.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,14.0
COc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,19.0
CN(C)CCCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1,10.0
c1cncc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)c1,20.0
CN1CCN(CCCn2ccc(-c3cnc4c(-c5ccccc5)cnn4c3)cc2=O)CC1,13.0
CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,1410.0
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,3.0
O=c1cc(-c2cnc3c(-c4ccccc4)cnn3c2)ccn1CCCN1CCCCC1,14.0
COc1ccc(-c2cnc3c(-c4ccncc4)cnn3c2)cc1,37.0
COCCN(CCOc1ccc(-c2cnc3c(-c4ccsc4)cnn3c2)cc1)Cc1ccccc1,19.0
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCOCC5)cc4)cnc23)ccn1,11.0
CN1CCN(CCCn2ccc(-c3cnc4c(-c5ccsc5)cnn4c3)cc2=O)CC1,7.0
c1cc(-c2cnc3c(-c4ccncc4)cnn3c2)ccn1,224.0
COc1ccc(-c2cnc3c(-c4ccccc4)cnn3c2)cc1,71.0
c1ccc(-c2ccn3c(-c4nccs4)cnc3c2)cc1,42.0
CS(=O)(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,13.0
CS(=O)(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,110.0
NC(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,69.0
CNC(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,52.0
CNC(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,410.0
c1ccc(-c2ccn3c(-c4cnsc4)cnc3c2)cc1,50.0
COc1ccc(-c2ccc3c(c2)ncn3-c2ccccc2)cc1,113.0
c1ccc(-c2ccn3c(-c4ccncc4)cnc3c2)cc1,145.0
c1ccc(-c2ccn3c(-c4ccccc4)cnc3c2)cc1,98.0
c1ccc(-c2ccn3c(-c4cccnc4)cnc3c2)cc1,930.0
O=c1cc(-c2ccn3c(-c4ccccc4)cnc3c2)ccn1CCCO,120.0
COc1ccc(-c2cnc3cc(-c4ccccc4)ccn23)cn1,2840.0
COc1cccc(-c2cnc3cc(-c4ccccc4)ccn23)n1,242.0
CC(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,77.0
CC(=O)N1CCN(Cc2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2)CC1,300.0
COCCN(C)CCCn1ccc(-c2ccn3c(-c4ccccc4)cnc3c2)cc1=O,96.0
O=c1cc(-c2ccn3c(-c4ccccc4)cnc3c2)ccn1CCCN1CCCCC1,28.0
O=c1cc(-c2ccn3c(-c4ccccc4)cnc3c2)ccn1CCCN1CCCCC1,51.0
c1ccc(-c2ccn3c(-c4cncs4)cnc3c2)cc1,99.0
CN(C)CC1CCCN(CCCn2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2=O)C1,67.0
CN(C)CC1CCCN(CCCn2ccc(-c3ccn4c(-c5ccccc5)cnc4c3)cc2=O)C1,280.0
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,30000.0
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCOCC1,30000.0
CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,80.0
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)CCc1ccccc1,50000.0
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2o1,50000.0
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)OCc1ccccc1,34000.0
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,50000.0
COc1cc(-c2nn([C@H]3CC[C@H](N4CCN(C)CC4)CC3)c3ncnc(N)c23)ccc1NC(=O)c1ccccc1,50000.0
Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,163.0
O=C1NCc2c1c1c(c3c2c2ccccc2n3CCCO)Cc2ccccc2-1,48.0
CC[C@H](C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,19.0
CC(C)SCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,57.0
CC(C)OCc1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)-c1ccccc1C4,55.0
CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCOC(=O)CN(C)C)Cc1ccccc1-4)C(=O)NC3,18.0
O=C1NCc2c3c(c4[nH]c5ccccc5c4c21)Cc1ccccc1-3,414.0
CC(=O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,187.0
CC(C)[S+]([O-])Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,309.0
O=C1NCc2c1c1c(c3c2c2ccccc2n3CCO)Cc2ccccc2-1,107.0
CC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,8.0
CCSCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,21.0
CCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,83.0
CCCCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,130.0
CC(C)CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,276.0
O=C1NCc2c1c1c(c3c2c2cc(CO)ccc2n3CCCO)Cc2ccccc2-1,208.0
COC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,73.0
CCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,240.0
CCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,4.0
CCC(CC)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,35.0
CCC(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,12.0
CCOC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,65.0
O=C1NCc2c1c1c(c3[nH]c4ccccc4c23)Cc2ccccc2-1,110.0
CC(O)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,111.0
O=C1NCc2c1c1c(c3c2c2cc(Br)ccc2n3CCCO)Cc2ccccc2-1,104.0
COCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,17.0
CC(C)OC(C)c1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,411.0
CCCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,13.0
CC[C@@H](C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,12.0
CCCCOCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,18.0
O=Cc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,105.0
CC(C)(C)OCc1ccc2c(c1)c1c3c(c4c(c1n2CCCO)Cc1ccccc1-4)C(=O)NC3,11.0
O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,20.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,37.0
O=C(Nc1ccccc1F)c1ccccc1NCc1ccc(F)cc1,3700.0
COCCOc1cc2nccc(Nc3ccc(Cl)cc3F)c2cc1OC,10.0
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC,100000.0
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,50.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccncc1,60.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN(C)c1ccncc1,6.0
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,7.0
COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100.0
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Br)cc4)CC3)c2cc1OC,100000.0
COCCOc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OCCOC,60.0
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC,2700.0
COCC(=O)Nc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,300.0
COCCOc1cc2ncnc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,2.0
COCC(=O)Nc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC,100000.0
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCn1ccnn1,30.0
COc1cc2ncnc(Nc3ccc(F)cc3F)c2cc1OC,2900.0
COCCOc1ccc2c(Nc3ccc(Cl)cc3F)ncnc2c1,150.0
COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCCn1ccnn1,40.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OC1CCN(C)CC1,1500.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCOCCN1CCOCC1,60.0
COCCOc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,5.0
COCCOc1cc2nccc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,2.0
COCCOc1cc2nncc(Nc3cc(O)c(Cl)cc3F)c2cc1OC,4.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnc1,40.0
COCCOc1cc2nncc(Nc3ccc(Cl)cc3F)c2cc1OC,1100.0
COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC,100000.0
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OC,800.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,40.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1ccnn1,10.0
COc1cc2c(Nc3ccc(C#N)cc3F)ncnc2cc1OCCn1ccnn1,300.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC,800.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1cncn1,100.0
COc1cc2ncnc(Nc3cc(O)c(C)cc3F)c2cc1OC,3.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCCC1,40.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCc1ccsc1,8.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCCN1CCOCC1,40.0
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCOCC1,9.0
Clc1ccc(Oc2nnc(Cc3ccncc3)c3ccccc23)cc1,1600.0
Clc1ccc(Nc2nnc(NCc3ccncc3)c3ccccc23)cc1,4700.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3c2CCCC3)cc1,10000.0
COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,17030.0
COc1cc2c(Nc3cccc4occc34)ncnc2cc1OCCCN1CCOCC1,250.0
COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCc1ccnc(C#N)c1,77000.0
COc1cc2c(Nc3c(Br)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,42640.0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,200.0
COc1cc2c(Nc3c(Cl)ccc4ccoc34)ncnc2cc1OCCCN1CCOCC1,1380.0
Clc1ccc2c(c1Nc1ncnc3cc(OCCCN4CCOCC4)ccc13)OCO2,91350.0
Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,80.0
COc1cc2c(Nc3cccc4c(Cl)coc34)ncnc2cc1OCCCN1CCOCC1,100.0
COc1cc2c(Nc3cccc4c(Cl)c[nH]c34)ncnc2cc1OCCCN1CCOCC1,2320.0
COc1cc2ncnc(Nc3c(Cl)ccc4c3OCO4)c2cc1OCCCN1CCOCC1,73820.0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,23.0
O=C(Nc1cccc(C(F)(F)F)c1)c1ccccc1NCc1ccncc1,1.24
COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCCCN1CCCCC1,2170.0
Clc1ccc(Sc2nnc(Cc3ccncc3)c3ccccc23)cc1,1300.0
COc1cc2c(Nc3cccc4ccoc34)ncnc2cc1OCCCN1CCOCC1,410.0
FC(F)(F)c1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,300.0
COc1cc2c(Nc3c(Cl)ccc4occc34)ncnc2cc1OCCCN1CCOCC1,1230.0
COc1cc2c(Nc3cccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,4960.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccncc23)cc1,1400.0
c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1,200.0
Cc1c(Cc2ccncc2)nnc(Nc2ccc(Cl)cc2)c1C,870.0
COc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,140.0
Clc1ccc(Nc2nnc(Cc3ccccn3)c3ccccc23)cc1,10000.0
CC(c1ccncc1)c1nnc(Nc2ccc(Cl)cc2)c2ccccc12,210.0
Nc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,1700.0
Oc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,670.0
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,1180.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,37.0
CN(c1ccc(Cl)cc1)c1nnc(Cc2ccncc2)c2ccccc12,3500.0
Cc1cc(Cc2nnc(Nc3ccc(Cl)cc3)c3ccccc23)cc(C)n1,10000.0
c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,950.0
Clc1ccc(Nc2nnc(Cc3ccncn3)c3ccccc23)cc1,410.0
FC(F)(F)c1cc(Br)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,380.0
Fc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc(C(F)(F)F)c1,200.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1Cl,30.0
COc1ccc(Cl)c(Nc2ncnc3cc(OCN4CCN(C)CC4)c(OC)cc23)c1,670.0
COc1cc2c(Nc3cccc4c3ccn4C)ncnc2cc1OCCCN1CCOCC1,420.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3cnccc23)cc1,610.0
COc1cccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,1110.0
COc1cc2c(Nc3c(F)ccc4c3OCO4)ncnc2cc1OCCCN1CCOCC1,8160.0
Cc1ccc2c(Cc3ccncc3)nnc(Nc3ccc(Cl)cc3)c2c1,4700.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3cccnc23)cc1,10000.0
CC(C)(C)c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,210.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,17.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,2673.0
COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,40.0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,220.0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,884.0
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,1300.0
COc1cc2c(Nc3c(Cl)ccc4c3OCO4)ncnc2cc1OCC1CCN(C)CC1,15600.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ncccc23)cc1,130.0
Cc1cc(C)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,40.0
Clc1ccc(Nc2nnc(Cc3cccnc3)c3ccccc23)cc1,10000.0
Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,42.0
